station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Upminster Bridge,0,0,0,0,7,0,0,0,0,6,0,0,0,9,0,39,7,12,0,2,0,0,0,2,0,3,5,8,0,0,12,3,0,0,0,2,0,0,4,0,3,0,0,0,0,0,0,0,2,0,0,0,0,14,21,14,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,5,0,0,3,0,7,0,0,0,11,6,0,16,0,0,0,5,0,0,3,0,0,0,4,0,0,5,0,0,0,5,15,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,14,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,5,0,0,0,0,0,7,0,0,0,0,0,0,33,18,0,0,0,0,0,0,7,5,0,3,5,0,0,16,0,0,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,11,0,2,22,11,0,0,0,0,0,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,8,0,9,0,10,0,0,0,0,3,0,0,0,38,0,0,0,0,0,0,0,6,0,0,0,3,12,0,0,0,7,0,0,0,0,20,0,2,0,3,0,9,17,0,0,0,0,0,0,11,0,14,0,0,0,0,3,0,4,0,0,7,0,0,0,1,0,0,0,0,10,4,0,14,0,0,4,0,0,0,0,0,0,0,0,778
Upney,0,0,3,0,14,0,0,0,0,12,0,0,1,16,5,75,14,96,0,4,0,0,0,9,4,6,10,15,0,0,21,6,0,1,0,4,0,0,7,0,6,0,0,0,1,0,0,0,3,0,0,0,8,28,43,34,8,0,0,0,0,0,2,19,0,0,0,0,0,2,0,3,0,0,0,2,0,0,2,1,7,0,0,0,0,0,0,0,5,11,0,0,2,0,0,0,1,4,0,8,2,2,15,0,2,0,0,9,0,10,2,0,14,0,0,1,19,11,0,30,2,5,0,10,0,0,5,0,2,0,6,3,0,9,0,0,0,9,26,0,0,5,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,6,0,29,0,0,25,3,3,0,0,2,0,1,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,3,0,1,0,34,1,9,3,3,3,0,2,12,0,5,0,5,0,0,65,34,0,0,1,2,0,0,12,8,0,6,10,1,0,31,2,5,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,7,0,21,0,4,39,19,0,3,0,0,1,16,7,0,6,0,0,0,0,0,3,3,0,1,3,3,0,0,0,5,5,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,10,0,0,0,10,2,0,0,0,0,15,0,0,0,0,0,2,0,0,0,14,0,16,5,18,0,0,1,0,6,3,0,0,91,0,0,0,0,0,4,0,10,0,0,2,5,21,7,0,0,14,0,0,2,0,4,2,0,0,10,3,16,31,0,0,0,1,0,0,19,0,26,0,0,0,0,5,0,7,0,0,18,7,0,0,2,0,0,2,0,18,6,0,28,1,5,5,0,3,0,0,2,0,0,0,1736
Upper Holloway,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,7,6,0,3,0,0,0,0,20,0,4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,8,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,2,0,1,0,0,373
Upton Park,0,0,7,0,52,0,3,1,0,38,10,4,3,49,14,256,47,94,2,11,0,0,0,7,10,21,39,50,0,0,66,20,3,4,0,20,2,0,20,0,32,0,0,0,2,3,0,0,10,0,0,0,26,95,166,164,29,0,2,0,0,0,7,62,31,0,0,1,0,6,0,10,0,0,7,7,0,1,7,4,22,0,0,0,0,0,0,0,6,11,0,0,5,0,0,0,4,12,4,22,6,5,92,0,7,1,3,26,0,31,3,0,43,0,0,2,59,34,2,100,7,13,0,30,0,0,14,0,5,0,19,8,2,28,0,0,1,29,80,4,0,13,0,0,0,0,2,43,9,0,5,6,0,0,4,8,0,3,0,2,2,5,7,0,3,19,0,95,4,0,80,9,9,0,0,4,2,3,1,0,12,0,0,0,0,8,3,0,9,15,0,0,3,8,0,4,0,107,4,26,9,9,9,0,5,37,0,18,0,18,0,0,225,113,0,0,4,5,8,0,41,25,0,18,44,3,0,107,5,15,0,3,0,0,4,10,0,59,1,2,3,2,5,3,2,0,20,2,71,2,14,121,56,0,10,0,0,2,50,22,1,54,0,0,2,0,0,9,9,0,2,9,7,2,0,2,16,13,0,0,0,0,0,5,0,0,0,0,25,0,39,0,0,28,2,0,0,30,6,0,3,0,1,45,1,0,1,0,5,7,0,5,4,46,0,49,16,61,4,0,3,0,22,9,0,3,442,0,0,1,0,0,11,0,33,0,1,6,15,67,15,1,0,49,4,0,6,6,6,4,9,0,0,8,48,94,22,0,0,5,0,0,59,6,83,0,0,0,5,15,2,19,0,0,121,20,1,0,6,0,0,6,0,57,18,0,107,4,13,15,3,10,7,0,6,0,3,0,5969
Uxbridge,0,0,9,16,16,0,5,1,0,18,6,2,1,32,8,97,19,11,1,10,3,0,0,1,0,8,10,22,7,0,40,8,4,2,0,3,0,0,11,0,4,0,0,0,0,0,0,0,6,0,0,0,15,32,40,23,11,0,3,0,0,2,4,29,16,1,0,0,0,7,3,5,0,0,4,4,0,1,0,2,11,0,0,2,0,0,0,0,2,3,0,0,2,0,0,0,5,17,5,17,6,4,5,0,6,6,0,17,0,14,1,0,22,0,0,0,32,19,1,43,5,12,0,15,0,0,11,0,2,0,14,0,2,0,0,0,0,17,46,4,0,15,0,0,0,0,1,40,0,0,0,6,0,0,4,20,0,4,0,0,0,0,0,0,2,14,0,44,3,15,40,6,5,0,0,0,3,3,2,0,7,10,0,0,0,4,2,0,0,9,0,0,3,8,0,3,0,56,6,16,7,4,6,0,4,20,0,4,0,4,0,0,80,46,0,0,2,3,4,0,17,15,0,12,8,0,3,40,3,0,0,4,0,0,2,11,2,12,2,0,4,2,12,6,3,0,14,1,29,2,7,71,39,8,8,0,0,2,28,13,3,3,0,0,4,0,0,7,7,0,3,6,7,6,0,1,10,14,4,0,0,0,0,3,0,6,0,8,13,0,19,0,0,22,2,0,0,18,2,0,3,0,4,31,0,0,0,0,0,2,0,4,2,21,0,26,13,26,4,0,5,0,5,5,0,3,66,0,0,3,2,0,9,0,15,0,0,3,9,36,8,1,0,17,2,0,6,3,2,0,1,0,4,0,29,53,11,0,0,1,0,0,33,4,40,4,0,0,4,25,0,15,0,0,11,18,2,0,5,0,0,5,0,29,16,0,29,4,12,13,2,6,6,0,2,0,2,0,2756
Vauxhall,0,0,22,86,85,0,7,1,0,89,26,7,6,182,71,605,97,36,2,43,13,0,0,4,29,44,49,150,22,0,308,64,9,8,0,14,6,0,147,0,17,0,0,0,2,6,0,0,26,0,0,0,80,168,177,90,69,0,4,0,0,3,22,188,131,1,0,1,0,18,4,72,0,0,61,43,0,3,16,15,86,0,0,2,0,0,0,0,5,7,0,0,5,0,0,0,10,34,10,97,17,13,16,0,23,3,6,87,0,125,2,0,187,0,0,3,201,94,2,205,16,39,0,60,0,0,57,0,5,0,93,19,7,101,0,0,1,90,479,9,0,42,0,0,0,0,3,159,24,0,14,17,0,0,9,18,0,8,0,5,6,12,16,0,7,82,0,187,11,2,272,32,23,0,0,3,6,7,4,0,63,2,0,0,0,40,7,0,0,43,0,6,9,22,0,12,0,304,8,125,25,34,35,0,15,159,0,13,0,14,0,0,450,326,0,0,5,15,15,0,106,106,0,64,37,7,4,225,18,47,0,8,0,0,4,28,5,48,2,4,9,6,12,6,4,0,73,4,147,5,94,564,183,14,37,0,0,6,239,503,3,11,0,0,4,0,0,32,24,0,4,32,26,4,0,2,65,36,5,1,0,0,0,15,0,2,2,3,80,0,64,0,0,98,8,0,0,196,5,0,8,0,4,243,3,0,3,0,19,6,0,16,7,164,0,316,51,147,12,0,7,0,23,115,0,8,241,0,0,3,3,0,33,0,118,0,1,26,61,258,25,3,0,97,10,0,19,11,6,4,4,0,14,16,0,829,32,0,0,4,0,0,223,19,348,5,0,0,12,36,6,82,0,1,40,56,1,0,25,2,0,19,0,305,59,0,144,11,36,43,0,18,20,0,6,0,7,0,16216
Victoria,0,0,42,179,176,0,13,2,0,191,52,13,12,435,85,1339,202,64,4,94,27,0,0,7,60,92,97,368,39,0,894,122,16,14,0,28,11,0,147,0,32,0,0,0,4,11,0,0,53,0,0,0,176,337,337,167,159,0,8,0,0,5,45,451,375,2,0,3,0,35,6,72,0,0,56,48,0,4,29,20,235,0,0,4,0,0,0,0,8,13,0,0,9,0,0,0,19,63,20,232,34,25,28,0,47,5,12,195,0,239,4,0,572,0,0,5,483,207,3,420,30,80,0,117,0,0,123,0,9,0,241,36,15,250,0,0,1,204,1939,17,0,80,0,0,0,0,5,335,48,0,25,32,0,0,16,32,0,14,0,8,10,21,30,0,13,195,0,381,22,4,688,69,47,0,0,5,11,13,7,0,197,4,0,0,0,62,13,0,76,90,0,12,17,43,0,24,0,687,15,349,50,93,81,0,29,460,0,23,0,26,0,0,956,749,0,0,8,30,30,0,247,278,0,148,70,12,6,480,24,107,0,16,0,0,8,54,8,88,3,7,17,10,22,10,6,0,163,7,302,9,94,1678,393,26,79,0,0,10,747,511,5,20,0,0,8,0,0,65,47,0,7,71,53,6,0,4,168,66,8,2,0,0,0,30,0,4,3,5,189,0,121,0,0,205,15,0,0,809,9,0,14,0,6,708,5,0,5,0,26,11,0,31,13,440,0,1674,108,327,25,0,12,0,46,84,0,15,447,0,0,5,5,0,68,0,314,0,2,32,79,685,46,6,0,206,20,0,38,20,10,6,8,0,26,28,773,0,58,0,0,8,0,0,564,39,1041,8,0,0,21,66,11,188,0,3,75,111,3,0,57,3,0,38,0,1164,118,0,288,20,70,80,15,34,40,0,10,0,13,0,37519
Walthamstow Central,0,13,23,132,131,0,9,3,0,120,34,17,14,177,44,772,144,0,0,36,12,0,0,11,37,53,119,154,351,0,220,60,11,19,0,33,8,0,62,0,38,0,0,0,0,9,0,0,49,0,22,0,93,214,262,176,86,25,8,0,0,0,26,192,97,0,0,0,14,18,7,30,0,0,22,23,37,6,24,12,70,0,0,4,0,0,0,0,13,21,0,46,0,0,0,0,17,41,12,71,20,19,38,0,23,5,10,91,0,96,6,0,133,0,0,0,215,121,0,308,24,57,34,166,0,0,47,0,0,0,61,27,7,96,0,0,0,103,259,13,0,48,0,46,26,0,0,140,32,0,17,26,0,0,15,32,0,11,0,7,8,17,24,0,11,62,33,372,15,4,255,30,49,38,0,0,8,9,5,0,39,4,0,0,0,24,10,0,0,53,0,0,11,36,0,15,0,387,15,84,31,27,30,0,18,117,0,0,0,0,0,0,682,344,0,38,0,17,42,0,125,82,0,65,83,10,0,326,17,53,0,14,0,0,0,33,0,80,4,7,11,8,22,11,7,0,66,9,218,6,42,405,200,16,32,0,0,7,160,69,5,0,0,0,8,0,0,29,32,0,7,30,24,6,14,0,53,46,9,0,0,0,0,17,0,4,2,6,87,0,387,0,0,96,8,0,0,94,0,15,9,0,6,146,0,0,4,0,17,0,0,17,17,141,63,152,58,186,12,0,12,0,45,28,25,13,531,0,0,4,3,0,44,0,102,0,0,18,46,215,214,5,0,132,13,0,19,27,0,0,13,0,30,30,152,293,0,0,0,0,0,0,212,21,255,9,0,0,19,63,7,63,0,2,0,90,3,0,20,0,0,23,0,176,61,0,230,18,55,49,8,46,23,85,0,0,11,0,17505
Walthamstow Queens Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,35,0,0,0,0,0,0,0,43,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,11,0,0,998
Wandsworth Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,20,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,0,40,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,15,0,0,0,0,0,0,0,0,0,615
Wanstead,0,0,0,15,17,0,0,0,0,14,4,2,0,19,5,89,17,14,2,4,0,0,0,1,4,7,12,18,0,0,24,7,0,0,0,5,0,0,7,0,7,0,0,0,1,0,0,0,4,0,0,0,10,31,48,36,10,0,0,0,0,0,3,22,11,0,0,1,0,0,0,4,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,5,0,8,2,2,6,0,3,0,0,10,0,11,0,0,16,0,0,1,22,13,1,36,3,5,0,12,0,0,6,0,8,0,7,0,0,10,0,0,1,11,30,0,0,5,0,0,0,0,2,17,3,0,0,0,0,0,2,0,0,0,0,0,1,2,3,0,0,7,0,38,2,0,29,3,4,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,1,3,0,0,0,39,2,10,0,3,3,0,0,13,0,14,0,30,0,0,78,40,0,0,3,0,0,0,14,9,0,7,13,0,0,37,2,6,0,0,0,0,5,4,0,15,0,0,0,0,2,0,0,0,7,0,25,1,5,45,22,0,0,0,0,0,19,8,0,5,0,0,0,0,0,4,4,0,0,3,0,0,0,7,6,5,0,1,0,0,0,0,0,0,0,0,9,0,14,0,0,11,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,16,0,18,6,22,0,0,0,0,7,3,0,0,146,0,0,0,0,0,4,0,12,0,0,2,6,25,0,0,0,17,1,0,2,2,2,0,2,0,6,3,18,35,0,0,0,0,0,0,22,2,30,0,0,0,0,6,0,8,0,0,19,8,0,0,2,0,0,0,0,21,7,0,34,2,5,6,0,4,0,0,4,0,0,0,1985
Wanstead Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,24,0,0,0,0,0,0,0,26,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,11,0,0,27,0,0,0,0,10,0,36,0,0,761
Wapping,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,13,0,415,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,10,0,7,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,8,3,0,0,0,0,19,0,0,0,6,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,196,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,9,0,0,0,0,0,0,0,0,0,1251
